 76 77 78 75 74 85 54 64 95 86 96 67 57 84 94 97 87 93 83 98 88 46 36 92 63 73 72 45 35 52 53 42 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 -227.060
 76 77 67 75 86 97 64 46 87 78 57 47 68 79 85 63 96 95 94 93 36 26 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 -227.060
 76 57 45 34 35 75 77 74 64 86 84 44 46 54 63 43 53 72 52 62 82 42 32 85 24 36 97 73 96 78 27 94 67 23 22 26 33 28 87 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   54.000
 76 77 54 86 67 58 96 85 68 87 78 79 95 57 94 75 64 98 48 47 46 45 44 37 26 49 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -37.875
 76 77 67 75 86 97 64 73 74 85 84 94 45 46 78 79 87 44 47 48 54 63 43 96 95 42 53 58 88 99 98 62 57 68 82 72 83 92 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   46.000
 76 77 67 75 44 58 84 74 68 78 85 64 57 86 49 87 79 96 89 45 97 98 94 46 73 47 53 59 34 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -35.531
 76 77 67 75 44 58 74 57 68 46 47 37 86 64 49 84 36 78 87 69 89 95 63 79 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -28.516
 76 77 67 75 86 57 68 69 58 59 46 95 47 36 45 48 27 35 37 78 24 38 44 43 87 96 34 25 26 88 29 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  227.063
 76 57 45 86 77 75 74 54 44 64 67 46 87 68 78 84 96 95 53 47 63 73 69 97 85 79 89 62 93 42 52 83 72 82 92 34 94 43 98 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   64.000
 76 57 45 86 77 54 64 74 67 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    8.484
 76 77 78 75 54 45 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -16.516
 76 77 78 75 54 45 44 57 46 47 67 68 59 69 79 86 64 74 87 58 49 97 85 94 36 84 73 63 72 52 48 53 42 62 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -15.531
 76 75 64 77 54 44 45 43 74 63 53 73 34 42 62 36 35 52 32 46 37 27 47 25 57 68 72 67 26 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   29.992
 76 77 67 75 87 46 85 86 74 64 96 73 54 44 72 95 94 84 53 63 93 68 52 98 78 42 43 62 32 45 57 97 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -44.227
 76 77 67 75 86 57 68 85 74 96 64 54 48 78 87 69 97 98 95 94 84 53 59 49 58 63 45 37 73 93 62 52 46 72 79 88 99 89 92 44 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   50.000
 76 77 67 75 86 57 68 85 74 84 64 96 87 58 97 69 94 54 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    8.227
 76 57 45 75 46 54 67 77 64 74 58 44 68 35 73 72 24 26 53 43 25 62 63 23 52 36 34 42 27 78 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   42.586
 76 57 45 75 46 77 86 97 74 64 63 54 44 53 73 84 94 34 35 72 67 47 87 62 96 37 85 43 58 78 27 49 36 98 99 26 59 69 68 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   32.000
 76 75 64 77 54 46 57 45 67 48 58 47 86 53 43 74 44 73 63 62 84 68 52 72 87 85 96 98 37 94 97 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   19.555
 76 77 67 75 86 68 78 96 64 54 84 57 85 87 97 94 59 73 47 74 45 35 44 34 63 52 43 42 36 53 24 25 46 23 95 26 93 88 99 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   36.000
 76 75 64 53 63 77 54 44 45 74 67 68 73 62 72 52 42 43 35 36 84 85 46 25 24 57 34 94 26 47 37 27 28 32 22 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   23.391
 76 77 67 75 74 46 47 64 45 58 54 63 86 57 85 73 84 44 48 35 34 53 43 97 24 32 72 62 42 52 96 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -23.844
 76 75 64 73 63 53 85 95 94 93 62 57 74 77 86 96 84 82 42 52 72 54 43 34 33 32 22 83 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   74.773
 76 75 64 73 63 57 74 86 77 84 72 54 67 52 85 95 96 97 93 87 62 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   17.945
 76 77 67 75 74 46 78 68 69 85 84 86 96 95 94 87 97 58 49 79 54 64 63 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -12.695
 76 57 45 54 44 87 75 84 77 74 46 67 68 58 78 47 49 37 48 35 86 85 27 34 96 97 95 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   24.094
 76 77 67 75 88 78 84 45 86 74 64 54 44 85 95 73 62 94 57 46 93 63 47 48 49 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -27.727
 76 77 67 75 54 57 74 64 86 87 84 95 96 94 93 97 85 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -19.727
 76 77 67 75 86 87 85 68 78 96 64 95 94 54 84 88 74 46 57 53 99 48 97 73 72 98 59 79 89 58 69 82 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   94.500
 76 77 67 75 74 46 47 64 87 57 54 86 44 45 58 48 95 96 35 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -13.938
 76 77 67 75 86 95 64 53 74 57 63 73 87 85 96 97 94 93 84 54 72 83 62 52 42 43 34 33 82 25 23 32 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  194.875
 76 77 67 75 86 95 64 46 87 78 45 74 97 84 85 94 73 44 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   10.320
 76 57 45 86 77 68 46 75 87 97 74 73 67 58 84 64 85 96 78 47 69 54 94 95 98 37 53 63 93 52 44 34 42 43 82 83 59 89 36 88 92 27 72 62 26 49 39 48 38 79 99 25 35 28 23 33 29 32 22 00   30.000
 76 57 45 54 44 75 46 35 47 67 24 34 53 52 64 43 74 26 25 23 63 36 78 77 68 58 86 79 37 89 49 59 48 87 27 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   35.414
 76 57 45 86 77 78 46 75 87 54 64 44 47 35 67 58 36 68 84 27 48 37 97 74 63 62 69 79 59 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   20.766
 76 75 64 73 63 77 87 86 96 97 98 46 45 44 67 68 84 54 78 74 95 62 69 85 94 89 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   33.609
 76 77 67 75 64 46 45 57 37 36 47 58 48 27 78 79 68 74 87 97 86 59 73 69 54 35 49 39 24 96 25 26 95 94 89 99 85 38 88 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -52.000
 76 77 67 75 64 46 85 57 68 78 86 87 58 54 47 69 59 49 36 45 74 63 89 48 37 79 88 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -26.359
 76 57 45 54 44 34 47 75 67 46 36 87 64 77 35 74 86 58 48 97 85 96 94 68 59 25 79 26 24 23 37 95 98 69 84 28 27 49 29 89 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   58.000
 76 77 67 75 74 46 45 57 85 64 48 47 86 87 54 44 78 43 58 49 36 37 27 96 35 73 63 62 34 53 42 94 59 84 39 68 52 32 88 69 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -14.000
 76 77 67 75 74 46 45 57 86 64 47 85 58 36 35 54 68 97 63 37 43 53 44 48 25 87 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   -7.219
 76 77 67 75 86 97 64 46 87 57 68 79 78 89 58 63 59 69 99 85 88 49 95 98 96 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   85.094
 76 77 67 75 86 57 68 96 47 59 45 37 54 34 85 95 36 53 58 27 78 69 74 88 46 73 99 98 89 35 97 87 94 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  148.961
 76 77 67 75 84 74 86 68 54 85 64 87 95 46 47 45 57 44 96 58 48 37 35 34 69 36 59 79 97 39 23 49 26 63 73 43 78 27 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -20.000
 76 77 67 75 84 74 54 58 64 57 85 46 37 36 68 43 47 48 44 94 49 69 59 39 25 79 45 73 62 93 87 72 82 63 53 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -12.555
 76 75 64 77 54 63 74 44 45 53 73 43 67 85 62 52 72 82 84 86 95 96 97 94 93 87 68 36 35 26 34 25 23 78 79 58 49 46 33 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   10.000
 76 77 67 75 44 58 74 57 86 85 64 84 96 94 87 95 93 63 54 97 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -27.117
 76 77 67 75 87 46 74 85 64 86 96 58 97 54 68 95 84 98 45 44 35 57 37 47 78 79 69 59 49 39 36 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -30.016
 76 75 64 57 74 85 54 67 86 87 96 94 97 84 77 88 95 98 78 68 45 44 46 36 47 38 79 89 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   77.945
 76 57 45 54 44 86 64 74 75 84 47 46 77 68 67 58 78 36 35 48 26 79 37 63 85 53 97 43 87 25 24 28 27 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   41.758
 76 57 45 86 77 74 75 54 67 46 48 44 47 64 87 58 49 68 84 85 79 94 36 59 73 63 95 72 97 26 69 96 93 78 35 83 92 82 62 53 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   20.000
 76 57 45 75 46 77 86 95 74 64 63 54 44 73 47 52 67 53 78 79 87 96 84 85 94 43 97 35 24 36 25 27 34 26 28 33 23 48 22 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   26.000
 76 77 67 75 86 68 78 97 64 57 74 87 69 85 48 79 89 53 84 58 54 43 45 73 44 47 37 63 46 59 49 34 96 95 94 38 98 35 93 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   36.000
 76 77 67 75 86 97 64 53 74 73 85 95 87 57 96 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   35.391
 76 57 45 86 77 34 35 75 67 68 58 64 79 49 59 48 46 78 39 47 89 54 37 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   25.906
 76 77 45 86 67 57 48 47 46 75 58 64 74 54 63 84 68 53 73 44 87 78 85 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -14.172
 76 57 45 75 46 77 86 54 47 37 74 44 36 67 64 85 43 53 73 26 63 35 96 52 62 84 95 72 87 97 98 34 25 88 99 89 42 68 24 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   32.000
 76 75 64 77 54 45 46 36 35 25 67 63 84 68 78 93 57 79 85 47 74 94 53 52 44 34 42 32 37 43 86 38 95 96 73 72 58 59 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   64.000
 76 75 64 77 54 45 46 47 35 73 67 57 78 68 36 37 86 53 44 85 48 58 87 96 94 95 97 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   10.695
 76 57 45 54 44 36 35 34 47 58 59 77 75 85 74 73 84 67 64 94 48 39 37 38 46 69 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   60.727
 76 57 45 54 44 36 35 75 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    2.719
 76 57 45 34 35 86 47 64 67 44 54 46 36 53 43 42 62 78 63 58 24 52 75 84 32 74 37 28 27 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   37.180
 76 57 45 54 44 74 75 87 64 53 73 77 43 63 46 86 85 94 47 84 52 72 62 42 58 32 67 34 95 96 78 35 36 88 93 79 99 68 98 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   24.000
 76 77 67 75 64 46 86 84 36 95 45 57 74 85 94 63 54 44 62 35 25 43 47 72 82 34 53 52 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -29.359
 76 77 67 75 86 87 85 97 64 46 47 57 68 58 84 59 78 48 49 69 89 39 96 63 98 94 54 45 74 93 53 52 43 83 44 95 92 73 42 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   50.000
 76 77 67 75 44 58 84 74 68 78 87 86 54 97 85 57 64 94 48 47 95 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   -9.219
 76 57 45 54 44 74 75 34 73 77 67 86 85 64 63 87 84 53 78 62 95 97 96 94 47 72 46 36 25 58 35 68 37 48 49 24 23 79 69 27 42 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   14.000
 76 77 67 75 86 68 78 46 74 87 97 84 85 73 63 64 54 79 59 52 47 53 62 94 72 69 57 49 96 58 42 36 43 44 95 88 93 83 34 33 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   44.000
 76 77 67 75 86 68 78 46 74 85 64 87 44 57 94 54 97 63 53 43 58 45 47 48 62 96 95 59 49 72 69 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   16.102
 76 75 64 77 54 46 57 45 67 63 44 78 47 53 74 43 68 59 84 86 73 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   13.219
 76 75 64 77 54 63 74 73 67 53 86 97 85 96 94 84 42 68 57 87 79 59 69 58 78 44 43 45 49 62 46 48 52 37 36 27 72 35 24 25 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   22.000
 76 57 45 54 44 75 46 87 64 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   11.297
 76 57 45 54 44 75 46 87 64 35 34 67 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   11.164
 76 57 45 54 44 75 46 77 64 43 74 73 85 84 53 95 67 63 47 34 86 97 87 35 24 26 96 78 62 52 25 72 27 36 37 68 58 59 48 49 88 99 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   42.000
 76 75 64 77 54 44 45 46 67 74 73 58 68 57 84 79 85 63 47 95 48 36 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   14.938
 76 77 67 75 86 47 74 68 78 87 96 97 98 85 58 59 57 79 69 46 45 63 49 48 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   36.391
 76 77 67 75 86 47 74 85 64 95 87 58 57 98 44 54 49 69 94 93 46 45 34 35 25 36 48 68 59 39 63 72 78 43 37 88 53 33 62 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   18.000
 76 77 67 75 86 97 64 46 87 78 57 47 68 79 85 63 96 95 94 74 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   41.719
 76 77 67 75 54 57 86 87 64 95 58 47 68 46 45 84 85 74 94 63 52 78 96 73 82 62 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -19.547
 76 77 67 75 84 74 85 95 94 93 64 73 72 86 44 63 78 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   -8.406
 76 77 67 75 44 58 68 57 74 64 46 47 54 45 36 63 85 86 37 53 52 95 73 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   -7.125
 76 77 67 75 64 46 47 54 44 73 45 68 74 57 58 53 63 62 85 84 94 96 42 95 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -14.039
 76 57 45 54 44 34 47 37 58 69 27 75 64 74 85 86 73 67 77 87 63 68 46 78 35 84 43 48 49 53 24 62 72 82 59 23 22 25 26 39 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   44.000
 76 57 45 54 44 75 46 36 35 34 43 52 24 47 27 53 67 74 64 33 22 26 73 63 25 85 95 78 42 84 77 96 97 83 86 23 32 87 82 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   64.000
 76 77 67 75 86 97 74 57 68 84 78 64 54 87 85 94 63 73 53 62 48 45 46 36 34 35 95 96 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   -3.492
 76 57 45 54 44 75 46 36 35 34 43 63 64 47 74 42 37 53 68 73 25 58 67 84 59 77 26 48 72 62 24 49 69 33 39 23 22 82 32 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   48.000
 76 77 67 75 86 47 74 87 85 57 78 96 95 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   18.836
 76 75 64 57 74 85 54 63 73 67 53 84 95 43 96 52 42 32 44 62 72 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   32.742
 76 77 67 75 86 87 85 97 64 46 47 68 54 48 36 25 96 57 58 35 69 74 45 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    7.344
 76 77 67 75 64 46 86 84 47 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   -4.094
 76 77 67 75 64 46 45 57 58 47 68 74 35 36 26 54 87 44 37 78 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -17.086
 76 77 67 75 86 68 78 57 74 88 64 85 87 58 96 83 99 94 54 73 69 97 98 59 49 44 95 79 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   90.023
 76 77 67 75 86 68 78 57 74 89 54 64 45 44 46 85 47 97 84 63 43 58 48 87 59 49 39 94 96 95 79 35 34 53 99 36 25 42 98 69 88 26 24 37 33 29 83 93 92 22 73 72 52 62 82 23 28 27 32 00   26.000
 76 77 67 75 86 68 78 88 87 95 96 97 79 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   67.195
 76 77 45 86 67 57 58 47 48 46 35 36 75 68 79 59 69 89 85 78 49 39 97 64 54 53 43 37 25 74 87 26 44 94 27 34 62 24 23 52 63 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00  -20.000
 76 57 45 86 77 75 74 64 54 63 85 44 67 35 97 68 78 46 48 87 59 47 58 49 37 94 95 36 73 89 38 96 69 53 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   22.484
 76 57 45 74 75 86 77 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00    4.859
 76 77 67 75 64 46 86 84 68 74 45 57 85 79 63 78 36 94 96 62 58 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00   -8.523
